date,portfolio_return,long_leg_return,short_leg_return,gross_spread_return,spread_cost,short_fee_cost,turnover,n_long,n_short,cumulative_return
2023-04-12,0.015106826037926128,0.02495366723936361,0.00957699993159622,0.015376667307767392,0.00025000000000000006,1.9841269841269838e-05,2.0,6,6,1.0151068260379261
2023-04-13,-0.03732850818097266,-0.007754666730761528,0.02930400018036986,-0.03705866691113139,0.00025000000000000006,1.9841269841269838e-05,2.0,6,6,0.9772144025776082
2023-04-14,-0.015095674645174145,-0.007214833419614781,0.0075276666223847615,-0.014742500041999541,0.0003333333333333333,1.9841269841269838e-05,2.666666666666666,6,6,0.9624626918977184
2023-04-17,-0.009912174777146279,-0.001863666674277435,0.007820333499694243,-0.009684000173971679,0.00020833333333333337,1.9841269841269838e-05,1.6666666666666667,6,6,0.9529225934791455
2023-04-18,-0.008025674574289631,-0.016200333523253597,-0.008444500218805235,-0.0077558333044483625,0.00025000000000000006,1.9841269841269838e-05,2.0,6,6,0.9452747468493938
2023-04-19,-0.022744674195903203,-0.0310823329394528,-0.008482500013390867,-0.022599832926061936,0.000125,1.9841269841269838e-05,0.9999999999999999,6,6,0.9237747807066895
2023-04-20,0.012958492153460928,0.009567833263038969,-0.003743833493596564,0.013311666756635532,0.0003333333333333333,1.9841269841269838e-05,2.666666666666666,6,6,0.9357455089540422
2023-04-21,-0.019015674772341586,-0.009400333457354765,0.009428833378478885,-0.01882916683583365,0.0001666666666666667,1.9841269841269838e-05,1.3333333333333333,6,6,0.9179516766860929
2023-04-24,0.0013793257501878075,-0.01491033322721099,-0.016559500247240067,0.0016491670200290773,0.00025000000000000006,1.9841269841269838e-05,2.0,6,6,0.919217831071174
2023-04-25,-0.014804008115023847,-0.014323333588739235,0.00012749992311000824,-0.014450833511849243,0.0003333333333333333,1.9841269841269838e-05,2.666666666666666,6,6,0.9056097228405218
2023-04-26,0.015785158783566972,0.02383916677596668,0.007784166722558438,0.016055000053408243,0.00025000000000000006,1.9841269841269838e-05,2.0,6,6,0.9199049161115014
2023-04-27,0.0011684918581168085,0.005188833184850712,0.003875500056892633,0.0013133331279580793,0.000125,1.9841269841269838e-05,0.9999999999999999,6,6,0.9209798175162193
2023-04-28,0.000221325780168944,-0.0025923330492029586,-0.0030835000992131723,0.0004911670500102137,0.00025000000000000006,1.9841269841269838e-05,2.0,6,6,0.9211836540928509
2023-05-01,0.008407491989725725,-0.0029255000020687785,-0.01151949992830244,0.00859399992623366,0.0001666666666666667,1.9841269841269838e-05,1.3333333333333333,6,6,0.9289284982857028
2023-05-02,0.0023473261685197466,-0.007391332466795576,-0.00992516657182326,0.002533834105027684,0.0001666666666666667,1.9841269841269838e-05,1.3333333333333333,6,6,0.9311089964584126
