date,portfolio_return,long_leg_return,short_leg_return,gross_spread_return,spread_cost,short_fee_cost,turnover,n_long,n_short,cumulative_return
2023-04-12,0.015206826037926127,0.02495366723936361,0.00957699993159622,0.015376667307767392,0.00015000000000000004,1.9841269841269838e-05,2.0,6,6,1.0152068260379261
2023-04-13,-0.037228508180972654,-0.007754666730761528,0.02930400018036986,-0.03705866691113139,0.00015000000000000004,1.9841269841269838e-05,2.0,6,6,0.9774121904093939
2023-04-14,-0.014962341311840812,-0.007214833419614781,0.0075276666223847615,-0.014742500041999541,0.00020000000000000006,1.9841269841269838e-05,2.666666666666666,6,6,0.9627878156141345
2023-04-17,-0.009828841443812946,-0.001863666674277435,0.007820333499694243,-0.009684000173971679,0.00012500000000000003,1.9841269841269838e-05,1.6666666666666667,6,6,0.9533247268304282
2023-04-18,-0.007925674574289632,-0.016200333523253597,-0.008444500218805235,-0.0077558333044483625,0.00015000000000000004,1.9841269841269838e-05,2.0,6,6,0.9457689852819468
2023-04-19,-0.0226946741959032,-0.0310823329394528,-0.008482500013390867,-0.022599832926061936,7.500000000000001e-05,1.9841269841269838e-05,0.9999999999999999,6,6,0.924305066296383
2023-04-20,0.01309182548679426,0.009567833263038969,-0.003743833493596564,0.013311666756635532,0.00020000000000000006,1.9841269841269838e-05,2.666666666666666,6,6,0.936405906920895
2023-04-21,-0.01894900810567492,-0.009400333457354765,0.009428833378478885,-0.01882916683583365,0.00010000000000000002,1.9841269841269838e-05,1.3333333333333333,6,6,0.9186619438004491
2023-04-24,0.0014793257501878076,-0.01491033322721099,-0.016559500247240067,0.0016491670200290773,0.00015000000000000004,1.9841269841269838e-05,2.0,6,6,0.9200209440696305
2023-04-25,-0.014670674781690514,-0.014323333588739235,0.00012749992311000824,-0.014450833511849243,0.00020000000000000006,1.9841269841269838e-05,2.666666666666666,6,6,0.9065236160068412
2023-04-26,0.01588515878356697,0.02383916677596668,0.007784166722558438,0.016055000053408243,0.00015000000000000004,1.9841269841269838e-05,2.0,6,6,0.920923887588163
2023-04-27,0.0012184918581168087,0.005188833184850712,0.003875500056892633,0.0013133331279580793,7.500000000000001e-05,1.9841269841269838e-05,0.9999999999999999,6,6,0.9220460258471345
2023-04-28,0.000321325780168944,-0.0025923330492029586,-0.0030835000992131723,0.0004911670500102137,0.00015000000000000004,1.9841269841269838e-05,2.0,6,6,0.9223423030057414
2023-05-01,0.008474158656392393,-0.0029255000020687785,-0.01151949992830244,0.00859399992623366,0.00010000000000000002,1.9841269841269838e-05,1.3333333333333333,6,6,0.9301583780169144
2023-05-02,0.0024139928351864133,-0.007391332466795576,-0.00992516657182326,0.002533834105027684,0.00010000000000000002,1.9841269841269838e-05,1.3333333333333333,6,6,0.9324037736770359
2023-05-03,0.020266492074662964,0.007960833027027547,-0.01242550031747669,0.020386333344504237,0.00010000000000000002,1.9841269841269838e-05,1.3333333333333333,6,6,0.9513003273666473
2023-05-04,0.008774825053721192,0.021162333277364567,0.012217666953802109,0.008944666323562458,0.00015000000000000004,1.9841269841269838e-05,2.0,6,6,0.9596478213128373
2023-05-05,0.018575825826261962,0.016840667036982872,-0.001980000059120357,0.01882066709610323,0.00022500000000000008,1.9841269841269838e-05,2.999999999999999,6,6,0.9774740720960964
2023-05-08,-0.003607341235374573,-0.008100666644168085,-0.004588166678634782,-0.0035124999655333023,7.500000000000001e-05,1.9841269841269838e-05,0.9999999999999999,6,6,0.9739479895693147
2023-05-09,-0.0107090079694395,-0.004647833314569047,0.005941333385029186,-0.010589166699598232,0.00010000000000000002,1.9841269841269838e-05,1.3333333333333333,6,6,0.9635179727871973
2023-05-10,-0.02000217508767095,-0.018110500415787097,0.0017468334020425877,-0.019857333817829684,0.00012500000000000003,1.9841269841269838e-05,1.6666666666666667,6,6,0.94424551759539
2023-05-11,-0.006914174628400407,-0.002461666658443088,0.004282666700116048,-0.006744333358559135,0.00015000000000000004,1.9841269841269838e-05,2.0,6,6,0.9377168391946512
2023-05-12,0.019537825244964866,0.016406166522453226,-0.0032764999923529108,0.019682666514806137,0.00012500000000000003,1.9841269841269838e-05,1.6666666666666667,6,6,0.9560377869280972
2023-05-15,0.006024992209545793,0.00010733358794823224,-0.006037499891438831,0.006144833479387063,0.00010000000000000002,1.9841269841269838e-05,1.3333333333333333,6,6,0.9617979071463705
2023-05-16,0.024993491500597594,0.027151166150967278,0.002012833380528415,0.02513833277043886,0.00012500000000000003,1.9841269841269838e-05,1.6666666666666667,6,6,0.9858365949639258
2023-05-17,0.028250491540969182,0.03166999947279692,0.0033246666619864596,0.028345332810810458,7.500000000000001e-05,1.9841269841269838e-05,0.9999999999999999,6,6,1.0136869633507322
2023-05-18,-0.006641007824338206,-0.006335999933071435,0.00018516662142549964,-0.006521166554496935,0.00010000000000000002,1.9841269841269838e-05,1.3333333333333333,6,6,1.0069550602956903
2023-05-19,0.018965825411457093,0.013628166595784325,-0.00550750008551404,0.019135666681298364,0.00015000000000000004,1.9841269841269838e-05,2.0,6,6,1.0260527941664415
2023-05-22,0.004383159021815859,-0.01078483319543011,-0.015387833487087239,0.0046030002916571285,0.00020000000000000006,1.9841269841269838e-05,2.666666666666666,6,6,1.0305501467280516
2023-05-23,-0.004157341210717809,-0.002415666628318528,0.00149683331255801,-0.003912499940876538,0.00022500000000000008,1.9841269841269838e-05,2.999999999999999,6,6,1.0262657981333478
2023-05-24,0.08581699379365594,0.07483816845342517,-0.011173666610072056,0.08601183506349723,0.00017500000000000005,1.9841269841269838e-05,2.333333333333333,6,6,1.1143368437623986
2023-05-25,0.030566492437770112,0.03591050021350383,0.00522416650589245,0.030686333707611382,0.00010000000000000002,1.9841269841269838e-05,1.3333333333333333,6,6,1.1483982124703906
2023-05-26,0.013031658637287865,0.01277866653011491,-0.00044783337701422466,0.013226499907129135,0.00017500000000000005,1.9841269841269838e-05,2.333333333333333,6,6,1.1633637459549764
2023-05-30,0.008211992230791124,0.007546333440889914,-0.0008105000597424803,0.008356833500632394,0.00012500000000000003,1.9841269841269838e-05,1.6666666666666667,6,6,1.1729172799983427
2023-05-31,-0.010564508301270977,-0.0019374998907248178,0.008532167140704889,-0.010469667031429706,7.500000000000001e-05,1.9841269841269838e-05,0.9999999999999999,6,6,1.160525985657096
2023-06-01,-0.0003718413685167601,0.009010333257416882,0.009237333356092373,-0.00022700009867549116,0.00012500000000000003,1.9841269841269838e-05,1.6666666666666667,6,6,1.16009445408639
2023-06-02,-0.008578341195122192,-0.007938333379570395,0.0004701665457105264,-0.008408499925280921,0.00015000000000000004,1.9841269841269838e-05,2.0,6,6,1.150142768040668
2023-06-05,0.01137682536231679,0.012828833268334469,0.001382166636176407,0.011446666632158061,4.9999999999999996e-05,1.9841269841269838e-05,0.6666666666666666,6,6,1.1632277414543983
2023-06-06,-0.028532007538499164,-0.024082166433800012,0.004304999834857881,-0.028387166268657893,0.00012500000000000003,1.9841269841269838e-05,1.6666666666666667,6,6,1.13003851876623
2023-06-07,0.019135158836095508,0.027497666732718546,0.008217666626781767,0.01928000010593678,0.00012500000000000003,1.9841269841269838e-05,1.6666666666666667,6,6,1.151661985313728
2023-06-08,0.026854491901394748,0.0203753332219397,-0.006648999949296315,0.027024333171236016,0.00015000000000000004,1.9841269841269838e-05,2.0,6,6,1.1825892827714797
2023-06-09,-0.004245340742080633,0.01742150009764979,0.021446999569889158,-0.0040254994722393675,0.00020000000000000006,1.9841269841269838e-05,2.666666666666666,6,6,1.177568788308182
2023-06-12,0.0017101582425461711,0.009479832884001857,0.007674833371614415,0.0018049995123874413,7.500000000000001e-05,1.9841269841269838e-05,0.9999999999999999,6,6,1.1795826172776724
2023-06-13,-0.021797508234471553,-0.0037960002276425557,0.01788166673698773,-0.021677666964630284,0.00010000000000000002,1.9841269841269838e-05,1.3333333333333333,6,6,1.1538706554643228
2023-06-14,-0.012777841537510827,0.0012793332183112702,0.013912333485980827,-0.012633000267669557,0.00012500000000000003,1.9841269841269838e-05,1.6666666666666667,6,6,1.139126679074016
2023-06-15,-0.0006770082948758958,-0.006846666840525964,-0.006264499815491339,-0.0005821670250346252,7.500000000000001e-05,1.9841269841269838e-05,0.9999999999999999,6,6,1.1383554808633685
2023-06-16,0.0015486593702157558,-0.00016566602668414455,-0.0018091666667411728,0.0016435006400570282,7.500000000000001e-05,1.9841269841269838e-05,0.9999999999999999,6,6,1.140118405745444
2023-06-20,-0.019513507827529537,-0.0230794998157459,-0.0037358332580576335,-0.019343666557688266,0.00015000000000000004,1.9841269841269838e-05,2.0,6,6,1.1178706963106197
2023-06-21,-0.0020071746515644166,0.0031946667077136235,0.0050570000894367695,-0.001862333381723146,0.00012500000000000003,1.9841269841269838e-05,1.6666666666666667,6,6,1.1156269345852585
2023-06-22,0.002677325236608112,-0.0035676666690657535,-0.006364833175515135,0.0027971665064493814,0.00010000000000000002,1.9841269841269838e-05,1.3333333333333333,6,6,1.1186138307318634
2023-06-23,-0.01919850848357799,-0.021399166900664564,-0.0022954996869278457,-0.01910366721373672,7.500000000000001e-05,1.9841269841269838e-05,0.9999999999999999,6,6,1.09713811361271
2023-06-26,0.0019609921494469274,0.016320666686321296,0.0142148332670331,0.002105833419288196,0.00012500000000000003,1.9841269841269838e-05,1.6666666666666667,6,6,1.0992895928403636
2023-06-27,0.006419825450964419,0.0028194999516320722,-0.0037451667691736166,0.006564666720805689,0.00012500000000000003,1.9841269841269838e-05,1.6666666666666667,6,6,1.1063468401464605
2023-06-28,0.0011088252803902064,0.005538166694653531,0.004284500144422053,0.0012536665502314772,0.00012500000000000003,1.9841269841269838e-05,1.6666666666666667,6,6,1.1075735854916946
2023-06-29,-0.0117355078112674,0.0042455000220797965,0.015861166563505925,-0.01161566654142613,0.00010000000000000002,1.9841269841269838e-05,1.3333333333333333,6,6,1.0945756470276033
2023-06-30,0.011527658381651614,0.012871666345745325,0.0012241666942524414,0.011647499651492884,0.00010000000000000002,1.9841269841269838e-05,1.3333333333333333,6,6,1.107193541159413
2023-07-03,0.012432991831110315,0.006582166689137617,-0.005945666411813969,0.012527833100951586,7.500000000000001e-05,1.9841269841269838e-05,0.9999999999999999,6,6,1.120959269412106
2023-07-05,-0.011248341342313069,-0.014102666638791561,-0.0030241665663197637,-0.011078500072471797,0.00015000000000000004,1.9841269841269838e-05,2.0,6,6,1.1083503369189287
2023-07-06,0.011816325441931213,-0.0021674999346335726,-0.014103666646406054,0.011936166711772483,0.00010000000000000002,1.9841269841269838e-05,1.3333333333333333,6,6,1.121446965203637
2023-07-07,0.0029754922334075213,0.008067333449920017,0.004971999946671227,0.0030953335032487903,0.00010000000000000002,1.9841269841269838e-05,1.3333333333333333,6,6,1.124783821938779
2023-07-10,-0.005869007985095034,0.008502833244468395,0.01415199995972216,-0.005649166715253765,0.00020000000000000006,1.9841269841269838e-05,2.666666666666666,6,6,1.1181824567063146
2023-07-11,0.008935158789341173,0.019046166834111013,0.00991616677492857,0.009130000059182443,0.00017500000000000005,1.9841269841269838e-05,2.333333333333333,6,6,1.1281735945124411
2023-07-12,0.014658825287359605,0.02028266650935014,0.005503999952149266,0.014778666557200873,0.00010000000000000002,1.9841269841269838e-05,1.3333333333333333,6,6,1.1447112941282116
2023-07-13,-0.005111840795239598,-0.005691333053012688,-0.0007243335276143622,-0.004966999525398325,0.00012500000000000003,1.9841269841269838e-05,1.6666666666666667,6,6,1.1388597122361155
2023-07-14,0.01447549159607244,0.012386333274965484,-0.002208999590948226,0.01459533286591371,0.00010000000000000002,1.9841269841269838e-05,1.3333333333333333,6,6,1.155345266429695
2023-07-17,0.010940158705317253,0.015837833440552156,0.004677833465393633,0.011159999975158524,0.00020000000000000006,1.9841269841269838e-05,2.666666666666666,6,6,1.167984927003873
2023-07-18,0.01471732551205297,0.00942416675388813,-0.005463000028006111,0.01488716678189424,0.00015000000000000004,1.9841269841269838e-05,2.0,6,6,1.1851745413677603
2023-07-19,-0.04259984055565344,-0.04201966609495381,0.00046033319085836324,-0.04247999928581218,0.00010000000000000002,1.9841269841269838e-05,1.3333333333333333,6,6,1.134686294874874
2023-07-20,-0.01762884099701094,-0.008556333060065906,0.008877666667103766,-0.01743399972716967,0.00017500000000000005,1.9841269841269838e-05,2.333333333333333,6,6,1.1146830906010374
2023-07-21,-0.004497508161052292,0.006318999726014832,0.010621666617225856,-0.0043026668912110235,0.00017500000000000005,1.9841269841269838e-05,2.333333333333333,6,6,1.1096697943040723
